Time,Door,Car,Speed
02:30,1802,31.0,111.0
02:30,1699,31.0,108.0
02:30,1839,31.0,111.0
02:30,1774,31.0,108.0
02:30,1906,31.0,111.0
02:30,1802,31.0,108.0
02:30,1960,31.0,108.0
02:30,1839,31.0,108.0
02:30,2011,31.0,111.0
02:30,1906,31.0,108.0
02:30,2089,31.0,111.0
02:30,1960,31.0,111.0
02:30,2156,31.0,111.0
02:30,2011,31.0,108.0
02:30,2249,31.0,111.0
02:30,2089,31.0,108.0
02:30,2322,31.0,108.0
02:30,2156,31.0,111.0
02:30,2394,31.0,109.0
02:30,2249,31.0,111.0
02:30,2425,31.0,111.0
02:30,2322,31.0,113.0
02:30,2472,31.0,111.0
02:30,2394,31.0,115.0
02:30,2514,31.0,111.0
02:30,2425,31.0,108.0
02:30,2603,31.0,111.0
02:30,2472,31.0,108.0
02:30,2674,31.0,111.0
02:30,2514,31.0,104.0
02:30,2714,31.0,111.0
02:30,2603,31.0,108.0
02:30,2827,31.0,104.0
02:30,2674,31.0,102.0
02:30,2866,31.0,111.0
02:30,2714,31.0,108.0
02:30,2930,31.0,109.0
02:30,2827,31.0,111.0
02:30,3019,31.0,109.0
02:30,2866,31.0,111.0
02:30,3083,31.0,115.0
02:30,2930,31.0,104.0
02:30,3126,31.0,115.0
02:30,3019,31.0,109.0
02:30,3185,31.0,111.0
02:30,3083,31.0,111.0
02:30,3227,31.0,111.0
02:30,3126,31.0,106.0
02:30,3252,31.0,109.0
02:30,3185,31.0,104.0
02:30,3286,31.0,111.0
02:30,3227,31.0,100.0
02:30,3366,31.0,108.0
02:30,3252,31.0,100.0
02:30,3398,31.0,115.0
02:30,3286,31.0,111.0
02:30,3460,31.0,104.0
02:30,3366,31.0,115.0
02:30,3535,31.0,104.0
02:30,3398,31.0,111.0
02:30,3559,31.0,106.0
02:30,3460,31.0,109.0
02:30,3590,31.0,109.0
02:30,3535,31.0,108.0
02:30,3640,31.0,106.0
02:30,3561,31.0,108.0
02:30,3676,31.0,113.0
02:30,3590,31.0,104.0
02:30,3696,31.0,104.0
02:30,3640,31.0,117.0
02:30,3676,31.0,108.0
02:30,3736,31.0,0.0
02:30,3686,31.0,97.0
02:30,0099,31.0,115.0
02:30,0200,31.0,93.0
02:30,0208,31.0,97.0
02:30,0163,31.0,104.0
02:30,0271,31.0,100.0
02:30,0340,31.0,104.0
02:30,0333,31.0,106.0
02:30,0206,31.0,100.0
02:30,0447,31.0,104.0
02:30,0305,31.0,97.0
02:30,0579,31.0,100.0
02:30,0339,31.0,93.0
02:30,0334,31.0,104.0
02:30,0633,31.0,97.0
02:30,0608,31.0,111.0
02:30,0447,31.0,100.0
02:30,0750,31.0,111.0
02:30,0578,31.0,113.0
02:30,0579,31.0,95.0
02:30,0099,31.0,0.0
02:30,0147,31.0,0.0
02:30,0174,31.0,104.0
02:30,0099,31.0,61.0
02:30,0147,31.0,108.0
02:30,0174,31.0,104.0
02:30,0511,31.0,64.0
02:30,0532,31.0,23.0
02:30,0511,31.0,75.0
02:30,0532,31.0,0.0
02:30,0980,31.0,0.0
02:30,1045,31.0,97.0
02:30,0980,31.0,97.0
02:30,1045,31.0,0.0
02:30,1621,31.0,0.0
02:30,1664,31.0,97.0
02:30,1621,31.0,0.0
02:30,1664,31.0,0.0
02:30,1906,31.0,0.0
02:30,1960,31.0,84.0
02:30,1906,31.0,0.0
02:30,1960,31.0,93.0
02:30,3126,31.0,0.0
02:30,3185,31.0,90.0
02:30,3126,31.0,81.0
02:30,3185,31.0,0.0
02:30,3590,31.0,0.0
02:30,3640,31.0,0.0
02:30,3590,31.0,100.0
02:30,3640,31.0,0.0
23:55,0029,31.0,90.0
23:55,0005,31.0,86.0
23:55,0061,31.0,90.0
23:55,0017,31.0,90.0
23:55,0099,31.0,97.0
23:55,0029,31.0,93.0
23:55,0147,31.0,97.0
23:55,0174,31.0,115.0
23:55,0061,31.0,95.0
23:55,0153,31.0,100.0
23:55,0099,31.0,84.0
23:55,0213,31.0,95.0
23:55,0147,31.0,97.0
23:55,0153,31.0,91.0
23:55,0233,31.0,93.0
23:55,0256,31.0,93.0
23:55,0182,31.0,100.0
23:55,0293,31.0,100.0
23:55,0248,31.0,100.0
23:55,0340,31.0,86.0
23:55,0264,31.0,100.0
23:55,0293,31.0,100.0
23:55,0305,31.0,100.0
23:55,0376,31.0,97.0
23:55,0447,31.0,97.0
23:55,0413,31.0,100.0
23:55,0339,31.0,97.0
23:55,0467,31.0,97.0
23:55,0376,31.0,93.0
23:55,0492,31.0,100.0
23:55,0413,31.0,93.0
23:55,0511,31.0,104.0
23:55,0467,31.0,100.0
23:55,0532,31.0,100.0
23:55,0492,31.0,100.0
23:55,0532,31.0,3.0
23:55,0557,31.0,100.0
23:55,0511,31.0,100.0
23:55,0584,31.0,97.0
23:55,0532,31.0,100.0
23:55,0557,31.0,0.0
23:55,0557,31.0,100.0
23:55,0633,31.0,100.0
23:55,0608,31.0,108.0
23:55,0664,31.0,100.0
23:55,0578,31.0,100.0
23:55,0579,31.0,102.0
23:55,0681,31.0,104.0
23:55,0633,31.0,97.0
23:55,0699,31.0,104.0
23:55,0664,31.0,100.0
23:55,0750,31.0,104.0
23:55,0681,31.0,97.0
23:55,0880,31.0,100.0
23:55,0699,31.0,104.0
23:55,0610,31.0,100.0
23:55,0928,31.0,100.0
23:55,0750,31.0,104.0
23:55,0956,31.0,100.0
23:55,0880,31.0,100.0
23:55,0928,31.0,108.0
23:55,0979,31.0,100.0
23:55,1045,31.0,104.0
23:55,0950,31.0,104.0
23:55,1123,31.0,104.0
23:55,0980,31.0,104.0
23:55,1292,31.0,104.0
23:55,1045,31.0,100.0
23:55,1389,31.0,108.0
23:55,1123,31.0,104.0
23:55,1465,31.0,106.0
23:55,1292,31.0,104.0
23:55,1572,31.0,106.0
23:55,1389,31.0,100.0
23:55,1621,31.0,104.0
23:55,1465,31.0,104.0
23:55,1664,31.0,108.0
23:55,1572,31.0,104.0
23:55,1699,31.0,0.0
23:55,1621,31.0,108.0
23:55,1774,31.0,0.0
23:55,1664,31.0,0.0
23:55,1802,31.0,104.0
23:55,1699,31.0,0.0
23:55,1839,31.0,100.0
23:55,1774,31.0,111.0
23:55,1906,31.0,106.0
23:55,1802,31.0,109.0
23:55,1960,31.0,108.0
23:55,1839,31.0,108.0
23:55,2011,31.0,111.0
23:55,1906,31.0,108.0
23:55,2089,31.0,111.0
23:55,1960,31.0,104.0
23:55,2156,31.0,108.0
23:55,2011,31.0,108.0
23:55,2249,31.0,111.0
23:55,2089,31.0,109.0
23:55,2322,31.0,108.0
23:55,2156,31.0,111.0
23:55,2394,31.0,115.0
23:55,2249,31.0,108.0
23:55,2425,31.0,111.0
23:55,2322,31.0,111.0
23:55,2472,31.0,111.0
23:55,2394,31.0,111.0
23:55,2514,31.0,111.0
23:55,2425,31.0,111.0
23:55,2603,31.0,111.0
23:55,2472,31.0,108.0
23:55,2674,31.0,108.0
23:55,2514,31.0,111.0
23:55,2714,31.0,108.0
23:55,2603,31.0,113.0
23:55,2827,31.0,108.0
23:55,2674,31.0,108.0
23:55,2866,31.0,108.0
23:55,2714,31.0,108.0
23:55,2930,31.0,108.0
23:55,2827,31.0,108.0
23:55,3019,31.0,108.0
23:55,2866,31.0,115.0
23:55,3083,31.0,111.0
23:55,2930,31.0,99.0
23:55,3126,31.0,111.0
23:55,3019,31.0,109.0
23:55,3185,31.0,108.0
23:55,3083,31.0,109.0
23:55,3227,31.0,111.0
23:55,3126,31.0,108.0
23:55,3252,31.0,104.0
23:55,3185,31.0,109.0
23:55,3286,31.0,108.0
23:55,3227,31.0,108.0
23:55,3366,31.0,106.0
23:55,3252,31.0,104.0
23:55,3398,31.0,111.0
23:55,3286,31.0,104.0
23:55,3460,31.0,106.0
23:55,3366,31.0,115.0
23:55,3535,31.0,104.0
23:55,3398,31.0,109.0
23:55,3559,31.0,108.0
23:55,3460,31.0,106.0
23:55,3590,31.0,97.0
23:55,3535,31.0,104.0
23:55,3640,31.0,104.0
23:55,3561,31.0,100.0
23:55,3676,31.0,90.0
23:55,3590,31.0,108.0
23:55,3696,31.0,97.0
23:55,3640,31.0,100.0
23:55,3676,31.0,97.0
23:55,3736,31.0,73.0
23:55,3686,31.0,84.0
23:55,0099,31.0,99.0
23:55,0200,31.0,97.0
23:55,0208,31.0,104.0
23:55,0163,31.0,99.0
23:55,0271,31.0,104.0
23:55,0340,31.0,106.0
23:55,0333,31.0,104.0
23:55,0206,31.0,97.0
23:55,0447,31.0,100.0
23:55,0305,31.0,104.0
23:55,0579,31.0,100.0
23:55,0339,31.0,95.0
23:55,0334,31.0,104.0
23:55,0633,31.0,102.0
23:55,0608,31.0,108.0
23:55,0447,31.0,104.0
23:55,0750,31.0,104.0
23:55,0578,31.0,97.0
23:55,0579,31.0,97.0
23:55,0099,31.0,0.0
23:55,0147,31.0,88.0
23:55,0174,31.0,99.0
23:55,0099,31.0,72.0
23:55,0147,31.0,81.0
23:55,0174,31.0,111.0
23:55,0511,31.0,32.0
23:55,0532,31.0,93.0
23:55,0511,31.0,90.0
23:55,0532,31.0,28.0
23:55,0980,31.0,45.0
23:55,1045,31.0,100.0
23:55,0980,31.0,82.0
23:55,1045,31.0,82.0
23:55,1621,31.0,0.0
23:55,1664,31.0,104.0
23:55,1621,31.0,93.0
23:55,1664,31.0,90.0
23:55,1906,31.0,66.0
23:55,1960,31.0,82.0
23:55,1906,31.0,84.0
23:55,1960,31.0,75.0
23:55,3126,31.0,0.0
23:55,3185,31.0,100.0
23:55,3126,31.0,0.0
23:55,3185,31.0,0.0
23:55,3590,31.0,0.0
23:55,3640,31.0,0.0
23:55,3590,31.0,0.0
23:55,3640,31.0,104.0
15:20,0029,31.0,90.0
15:20,0005,31.0,90.0
15:20,0061,31.0,93.0
15:20,0017,31.0,86.0
15:20,0099,31.0,64.0
15:20,0029,31.0,90.0
15:20,0147,31.0,82.0
15:20,0174,31.0,99.0
15:20,0061,31.0,90.0
15:20,0153,31.0,72.0
15:20,0099,31.0,86.0
15:20,0213,31.0,57.0
15:20,0147,31.0,86.0
15:20,0153,31.0,79.0
15:20,0233,31.0,72.0
15:20,0256,31.0,64.0
15:20,0182,31.0,72.0
15:20,0293,31.0,90.0
15:20,0248,31.0,82.0
15:20,0340,31.0,97.0
15:20,0264,31.0,90.0
15:20,0293,31.0,64.0
15:20,0305,31.0,61.0
15:20,0376,31.0,32.0
15:20,0447,31.0,75.0
15:20,0413,31.0,64.0
15:20,0339,31.0,14.0
15:20,0467,31.0,90.0
15:20,0376,31.0,72.0
15:20,0492,31.0,93.0
15:20,0413,31.0,93.0
15:20,0511,31.0,97.0
15:20,0467,31.0,93.0
15:20,0532,31.0,90.0
15:20,0492,31.0,86.0
15:20,0532,31.0,3.0
15:20,0557,31.0,86.0
15:20,0511,31.0,86.0
15:20,0584,31.0,86.0
15:20,0532,31.0,46.0
15:20,0557,31.0,0.0
15:20,0557,31.0,28.0
15:20,0633,31.0,79.0
15:20,0608,31.0,79.0
15:20,0664,31.0,90.0
15:20,0578,31.0,64.0
15:20,0579,31.0,64.0
15:20,0681,31.0,93.0
15:20,0633,31.0,86.0
15:20,0699,31.0,97.0
15:20,0664,31.0,97.0
15:20,0750,31.0,97.0
15:20,0681,31.0,93.0
15:20,0880,31.0,90.0
15:20,0699,31.0,99.0
15:20,0610,31.0,93.0
15:20,0928,31.0,82.0
15:20,0750,31.0,97.0
15:20,0956,31.0,68.0
15:20,0880,31.0,93.0
15:20,0928,31.0,97.0
15:20,0979,31.0,97.0
15:20,1045,31.0,97.0
15:20,0950,31.0,93.0
15:20,1123,31.0,100.0
15:20,0980,31.0,100.0
15:20,1292,31.0,97.0
15:20,1045,31.0,100.0
15:20,1389,31.0,104.0
15:20,1123,31.0,100.0
15:20,1465,31.0,104.0
15:20,1292,31.0,100.0
15:20,1572,31.0,100.0
15:20,1389,31.0,100.0
15:20,1621,31.0,104.0
15:20,1465,31.0,104.0
15:20,1664,31.0,100.0
15:20,1572,31.0,104.0
15:20,1699,31.0,97.0
15:20,1621,31.0,104.0
15:20,1774,31.0,97.0
15:20,1664,31.0,28.0
15:20,1802,31.0,100.0
15:20,1699,31.0,46.0
15:20,1839,31.0,100.0
15:20,1774,31.0,104.0
15:20,1906,31.0,99.0
15:20,1802,31.0,104.0
15:20,1960,31.0,104.0
15:20,1839,31.0,97.0
15:20,2011,31.0,97.0
15:20,1906,31.0,104.0
15:20,2089,31.0,97.0
15:20,1960,31.0,100.0
15:20,2156,31.0,100.0
15:20,2011,31.0,100.0
15:20,2249,31.0,97.0
15:20,2089,31.0,104.0
15:20,2322,31.0,100.0
15:20,2156,31.0,106.0
15:20,2394,31.0,104.0
15:20,2249,31.0,104.0
15:20,2425,31.0,104.0
15:20,2322,31.0,108.0
15:20,2472,31.0,104.0
15:20,2394,31.0,111.0
15:20,2514,31.0,100.0
15:20,2425,31.0,108.0
15:20,2603,31.0,108.0
15:20,2472,31.0,100.0
15:20,2674,31.0,104.0
15:20,2514,31.0,108.0
15:20,2714,31.0,104.0
15:20,2603,31.0,108.0
15:20,2827,31.0,108.0
15:20,2674,31.0,104.0
15:20,2866,31.0,108.0
15:20,2714,31.0,108.0
15:20,2930,31.0,108.0
15:20,2827,31.0,108.0
15:20,3019,31.0,104.0
15:20,2866,31.0,108.0
15:20,3083,31.0,100.0
15:20,2930,31.0,104.0
15:20,3126,31.0,100.0
15:20,3019,31.0,104.0
15:20,3185,31.0,97.0
15:20,3083,31.0,108.0
15:20,3227,31.0,97.0
15:20,3126,31.0,82.0
15:20,3252,31.0,100.0
15:20,3185,31.0,64.0
15:20,3286,31.0,100.0
15:20,3227,31.0,90.0
15:20,3366,31.0,97.0
15:20,3252,31.0,93.0
15:20,3398,31.0,97.0
15:20,3286,31.0,93.0
15:20,3460,31.0,93.0
15:20,3366,31.0,97.0
15:20,3535,31.0,90.0
15:20,3398,31.0,93.0
15:20,3559,31.0,93.0
15:20,3460,31.0,90.0
15:20,3590,31.0,90.0
15:20,3535,31.0,86.0
15:20,3640,31.0,93.0
15:20,3561,31.0,86.0
15:20,3676,31.0,86.0
15:20,3590,31.0,93.0
15:20,3696,31.0,86.0
15:20,3640,31.0,97.0
15:20,3676,31.0,97.0
15:20,3736,31.0,86.0
15:20,3686,31.0,90.0
15:20,0099,31.0,100.0
15:20,0200,31.0,93.0
15:20,0208,31.0,100.0
15:20,0163,31.0,86.0
15:20,0271,31.0,97.0
15:20,0340,31.0,90.0
15:20,0333,31.0,93.0
15:20,0206,31.0,82.0
15:20,0447,31.0,93.0
15:20,0305,31.0,93.0
15:20,0579,31.0,97.0
15:20,0339,31.0,72.0
15:20,0334,31.0,93.0
15:20,0633,31.0,79.0
15:20,0608,31.0,90.0
15:20,0447,31.0,93.0
15:20,0750,31.0,97.0
15:20,0578,31.0,61.0
15:20,0579,31.0,79.0
15:20,0099,31.0,36.0
15:20,0147,31.0,82.0
15:20,0174,31.0,93.0
15:20,0099,31.0,50.0
15:20,0147,31.0,79.0
15:20,0174,31.0,100.0
15:20,0511,31.0,72.0
15:20,0532,31.0,79.0
15:20,0511,31.0,68.0
15:20,0532,31.0,86.0
15:20,0980,31.0,64.0
15:20,1045,31.0,97.0
15:20,0980,31.0,84.0
15:20,1045,31.0,75.0
15:20,1621,31.0,0.0
15:20,1664,31.0,97.0
15:20,1621,31.0,93.0
15:20,1664,31.0,84.0
15:20,1906,31.0,75.0
15:20,1960,31.0,75.0
15:20,1906,31.0,75.0
15:20,1960,31.0,72.0
15:20,3126,31.0,18.0
15:20,3185,31.0,82.0
15:20,3126,31.0,82.0
15:20,3185,31.0,86.0
15:20,3590,31.0,0.0
15:20,3640,31.0,97.0
15:20,3590,31.0,100.0
15:20,3640,31.0,90.0
18:55,0029,31.0,82.0
18:55,0005,31.0,79.0
18:55,0061,31.0,86.0
18:55,0017,31.0,84.0
18:55,0099,31.0,50.0
18:55,0029,31.0,86.0
18:55,0147,31.0,39.0
18:55,0174,31.0,50.0
18:55,0061,31.0,90.0
18:55,0153,31.0,64.0
18:55,0099,31.0,90.0
18:55,0213,31.0,50.0
18:55,0147,31.0,90.0
18:55,0153,31.0,72.0
18:55,0233,31.0,79.0
18:55,0256,31.0,61.0
18:55,0182,31.0,21.0
18:55,0293,31.0,82.0
18:55,0248,31.0,82.0
18:55,0340,31.0,90.0
18:55,0264,31.0,90.0
18:55,0293,31.0,90.0
18:55,0305,31.0,79.0
18:55,0376,31.0,28.0
18:55,0447,31.0,36.0
18:55,0413,31.0,25.0
18:55,0339,31.0,46.0
18:55,0467,31.0,90.0
18:55,0376,31.0,39.0
18:55,0492,31.0,90.0
18:55,0413,31.0,82.0
18:55,0511,31.0,97.0
18:55,0467,31.0,93.0
18:55,0532,31.0,79.0
18:55,0492,31.0,75.0
18:55,0532,31.0,3.0
18:55,0557,31.0,54.0
18:55,0511,31.0,79.0
18:55,0584,31.0,93.0
18:55,0532,31.0,79.0
18:55,0557,31.0,0.0
18:55,0557,31.0,86.0
18:55,0633,31.0,93.0
18:55,0608,31.0,86.0
18:55,0664,31.0,93.0
18:55,0578,31.0,54.0
18:55,0579,31.0,54.0
18:55,0681,31.0,90.0
18:55,0633,31.0,90.0
18:55,0699,31.0,90.0
18:55,0664,31.0,88.0
18:55,0750,31.0,93.0
18:55,0681,31.0,93.0
18:55,0880,31.0,86.0
18:55,0699,31.0,100.0
18:55,0610,31.0,90.0
18:55,0928,31.0,79.0
18:55,0750,31.0,90.0
18:55,0956,31.0,32.0
18:55,0880,31.0,86.0
18:55,0928,31.0,90.0
18:55,0979,31.0,86.0
18:55,1045,31.0,93.0
18:55,0950,31.0,90.0
18:55,1123,31.0,97.0
18:55,0980,31.0,97.0
18:55,1292,31.0,100.0
18:55,1045,31.0,97.0
18:55,1389,31.0,104.0
18:55,1123,31.0,100.0
18:55,1465,31.0,100.0
18:55,1292,31.0,100.0
18:55,1572,31.0,100.0
18:55,1389,31.0,100.0
18:55,1621,31.0,100.0
18:55,1465,31.0,100.0
18:55,1664,31.0,100.0
18:55,1572,31.0,100.0
18:55,1699,31.0,97.0
18:55,1621,31.0,100.0
18:55,1774,31.0,97.0
18:55,1664,31.0,97.0
18:55,1802,31.0,93.0
18:55,1699,31.0,100.0
18:55,1839,31.0,97.0
18:55,1774,31.0,108.0
18:55,1906,31.0,97.0
18:55,1802,31.0,104.0
18:55,1960,31.0,100.0
18:55,1839,31.0,100.0
18:55,2011,31.0,97.0
18:55,1906,31.0,104.0
18:55,2089,31.0,100.0
18:55,1960,31.0,104.0
18:55,2156,31.0,100.0
18:55,2011,31.0,104.0
18:55,2249,31.0,104.0
18:55,2089,31.0,104.0
18:55,2322,31.0,100.0
18:55,2156,31.0,108.0
18:55,2394,31.0,104.0
18:55,2249,31.0,104.0
18:55,2425,31.0,108.0
18:55,2322,31.0,108.0
18:55,2472,31.0,108.0
18:55,2394,31.0,111.0
18:55,2514,31.0,108.0
18:55,2425,31.0,108.0
18:55,2603,31.0,104.0
18:55,2472,31.0,104.0
18:55,2674,31.0,104.0
18:55,2514,31.0,104.0
18:55,2714,31.0,104.0
18:55,2603,31.0,104.0
18:55,2827,31.0,108.0
18:55,2674,31.0,104.0
18:55,2866,31.0,108.0
18:55,2714,31.0,104.0
18:55,2930,31.0,111.0
18:55,2827,31.0,104.0
18:55,3019,31.0,104.0
18:55,2866,31.0,108.0
18:55,3083,31.0,104.0
18:55,2930,31.0,104.0
18:55,3126,31.0,106.0
18:55,3019,31.0,102.0
18:55,3185,31.0,100.0
18:55,3083,31.0,104.0
18:55,3227,31.0,97.0
18:55,3126,31.0,97.0
18:55,3252,31.0,93.0
18:55,3185,31.0,90.0
18:55,3286,31.0,100.0
18:55,3227,31.0,97.0
18:55,3366,31.0,97.0
18:55,3252,31.0,100.0
18:55,3398,31.0,100.0
18:55,3286,31.0,97.0
18:55,3460,31.0,97.0
18:55,3366,31.0,104.0
18:55,3535,31.0,97.0
18:55,3398,31.0,97.0
18:55,3559,31.0,93.0
18:55,3460,31.0,86.0
18:55,3590,31.0,93.0
18:55,3535,31.0,86.0
18:55,3640,31.0,93.0
18:55,3561,31.0,90.0
18:55,3676,31.0,93.0
18:55,3590,31.0,93.0
18:55,3696,31.0,86.0
18:55,3640,31.0,90.0
18:55,3676,31.0,86.0
18:55,3736,31.0,86.0
18:55,3686,31.0,86.0
18:55,0099,31.0,104.0
18:55,0200,31.0,82.0
18:55,0208,31.0,90.0
18:55,0163,31.0,39.0
18:55,0271,31.0,79.0
18:55,0340,31.0,90.0
18:55,0333,31.0,86.0
18:55,0206,31.0,68.0
18:55,0447,31.0,64.0
18:55,0305,31.0,75.0
18:55,0579,31.0,93.0
18:55,0339,31.0,86.0
18:55,0334,31.0,90.0
18:55,0633,31.0,88.0
18:55,0608,31.0,90.0
18:55,0447,31.0,91.0
18:55,0750,31.0,93.0
18:55,0578,31.0,57.0
18:55,0579,31.0,75.0
18:55,0099,31.0,0.0
18:55,0147,31.0,79.0
18:55,0174,31.0,86.0
18:55,0099,31.0,57.0
18:55,0147,31.0,68.0
18:55,0174,31.0,86.0
18:55,0511,31.0,50.0
18:55,0532,31.0,64.0
18:55,0511,31.0,50.0
18:55,0532,31.0,0.0
18:55,0980,31.0,61.0
18:55,1045,31.0,93.0
18:55,0980,31.0,75.0
18:55,1045,31.0,75.0
18:55,1621,31.0,0.0
18:55,1664,31.0,97.0
18:55,1621,31.0,86.0
18:55,1664,31.0,82.0
18:55,1906,31.0,75.0
18:55,1960,31.0,75.0
18:55,1906,31.0,79.0
18:55,1960,31.0,68.0
18:55,3126,31.0,0.0
18:55,3185,31.0,90.0
18:55,3126,31.0,86.0
18:55,3185,31.0,0.0
18:55,3590,31.0,0.0
18:55,3640,31.0,82.0
18:55,3590,31.0,0.0
18:55,3640,31.0,79.0
08:05,0029,31.0,93.0
08:05,0005,31.0,86.0
08:05,0061,31.0,93.0
08:05,0017,31.0,90.0
08:05,0099,31.0,93.0
08:05,0029,31.0,43.0
08:05,0147,31.0,97.0
08:05,0174,31.0,104.0
08:05,0061,31.0,18.0
08:05,0153,31.0,90.0
08:05,0099,31.0,25.0
08:05,0213,31.0,75.0
08:05,0147,31.0,25.0
08:05,0153,31.0,57.0
08:05,0233,31.0,57.0
08:05,0256,31.0,25.0
08:05,0182,31.0,72.0
08:05,0293,31.0,14.0
08:05,0248,31.0,90.0
08:05,0340,31.0,43.0
08:05,0264,31.0,97.0
08:05,0293,31.0,90.0
08:05,0305,31.0,93.0
08:05,0376,31.0,50.0
08:05,0447,31.0,75.0
08:05,0413,31.0,46.0
08:05,0339,31.0,57.0
08:05,0467,31.0,32.0
08:05,0376,31.0,25.0
08:05,0492,31.0,25.0
08:05,0413,31.0,93.0
08:05,0511,31.0,97.0
08:05,0467,31.0,97.0
08:05,0532,31.0,82.0
08:05,0492,31.0,97.0
08:05,0532,31.0,3.0
08:05,0557,31.0,82.0
08:05,0511,31.0,72.0
08:05,0584,31.0,86.0
08:05,0532,31.0,39.0
08:05,0557,31.0,0.0
08:05,0557,31.0,43.0
08:05,0633,31.0,72.0
08:05,0608,31.0,75.0
08:05,0664,31.0,97.0
08:05,0578,31.0,64.0
08:05,0579,31.0,72.0
08:05,0681,31.0,97.0
08:05,0633,31.0,75.0
08:05,0699,31.0,100.0
08:05,0664,31.0,86.0
08:05,0750,31.0,108.0
08:05,0681,31.0,90.0
08:05,0880,31.0,97.0
08:05,0699,31.0,50.0
08:05,0610,31.0,61.0
08:05,0928,31.0,90.0
08:05,0750,31.0,46.0
08:05,0956,31.0,90.0
08:05,0880,31.0,79.0
08:05,0928,31.0,86.0
08:05,0979,31.0,91.0
08:05,1045,31.0,75.0
08:05,0950,31.0,97.0
08:05,1123,31.0,93.0
08:05,0980,31.0,100.0
08:05,1292,31.0,104.0
08:05,1045,31.0,100.0
08:05,1389,31.0,104.0
08:05,1123,31.0,100.0
08:05,1465,31.0,104.0
08:05,1292,31.0,104.0
08:05,1572,31.0,100.0
08:05,1389,31.0,100.0
08:05,1621,31.0,104.0
08:05,1465,31.0,100.0
08:05,1664,31.0,100.0
08:05,1572,31.0,108.0
08:05,1699,31.0,97.0
08:05,1621,31.0,104.0
08:05,1774,31.0,97.0
08:05,1664,31.0,97.0
08:05,1802,31.0,97.0
08:05,1699,31.0,75.0
08:05,1839,31.0,100.0
08:05,1774,31.0,104.0
08:05,1906,31.0,97.0
08:05,1802,31.0,104.0
08:05,1960,31.0,104.0
08:05,1839,31.0,104.0
08:05,2011,31.0,100.0
08:05,1906,31.0,108.0
08:05,2089,31.0,100.0
08:05,1960,31.0,100.0
08:05,2156,31.0,108.0
08:05,2011,31.0,100.0
08:05,2249,31.0,108.0
08:05,2089,31.0,104.0
08:05,2322,31.0,104.0
08:05,2156,31.0,108.0
08:05,2394,31.0,111.0
08:05,2249,31.0,104.0
08:05,2425,31.0,111.0
08:05,2322,31.0,108.0
08:05,2472,31.0,108.0
08:05,2394,31.0,111.0
08:05,2514,31.0,108.0
08:05,2425,31.0,111.0
08:05,2603,31.0,108.0
08:05,2472,31.0,108.0
08:05,2674,31.0,108.0
08:05,2514,31.0,108.0
08:05,2714,31.0,108.0
08:05,2603,31.0,108.0
08:05,2827,31.0,111.0
08:05,2674,31.0,108.0
08:05,2866,31.0,111.0
08:05,2714,31.0,108.0
08:05,2930,31.0,108.0
08:05,2827,31.0,108.0
08:05,3019,31.0,104.0
08:05,2866,31.0,108.0
08:05,3083,31.0,104.0
08:05,2930,31.0,108.0
08:05,3126,31.0,104.0
08:05,3019,31.0,104.0
08:05,3185,31.0,93.0
08:05,3083,31.0,104.0
08:05,3227,31.0,57.0
08:05,3126,31.0,100.0
08:05,3252,31.0,64.0
08:05,3185,31.0,93.0
08:05,3286,31.0,97.0
08:05,3227,31.0,100.0
08:05,3366,31.0,97.0
08:05,3252,31.0,100.0
08:05,3398,31.0,93.0
08:05,3286,31.0,79.0
08:05,3460,31.0,72.0
08:05,3366,31.0,86.0
08:05,3535,31.0,68.0
08:05,3398,31.0,90.0
08:05,3559,31.0,86.0
08:05,3460,31.0,90.0
08:05,3590,31.0,68.0
08:05,3535,31.0,93.0
08:05,3640,31.0,50.0
08:05,3561,31.0,97.0
08:05,3676,31.0,72.0
08:05,3590,31.0,93.0
08:05,3696,31.0,90.0
08:05,3640,31.0,97.0
08:05,3676,31.0,97.0
08:05,3736,31.0,90.0
08:05,3686,31.0,90.0
08:05,0099,31.0,43.0
08:05,0200,31.0,82.0
08:05,0208,31.0,18.0
08:05,0163,31.0,82.0
08:05,0271,31.0,36.0
08:05,0340,31.0,32.0
08:05,0333,31.0,25.0
08:05,0206,31.0,93.0
08:05,0447,31.0,97.0
08:05,0305,31.0,97.0
08:05,0579,31.0,100.0
08:05,0339,31.0,90.0
08:05,0334,31.0,93.0
08:05,0633,31.0,68.0
08:05,0608,31.0,86.0
08:05,0447,31.0,72.0
08:05,0750,31.0,97.0
08:05,0578,31.0,54.0
08:05,0579,31.0,79.0
08:05,0099,31.0,0.0
08:05,0147,31.0,93.0
08:05,0174,31.0,104.0
08:05,0099,31.0,50.0
08:05,0147,31.0,86.0
08:05,0174,31.0,108.0
08:05,0511,31.0,68.0
08:05,0532,31.0,68.0
08:05,0511,31.0,57.0
08:05,0532,31.0,57.0
08:05,0980,31.0,7.0
08:05,1045,31.0,18.0
08:05,0980,31.0,82.0
08:05,1045,31.0,72.0
08:05,1621,31.0,0.0
08:05,1664,31.0,97.0
08:05,1621,31.0,97.0
08:05,1664,31.0,86.0
08:05,1906,31.0,82.0
08:05,1960,31.0,75.0
08:05,1906,31.0,75.0
08:05,1960,31.0,72.0
08:05,3126,31.0,0.0
08:05,3185,31.0,82.0
